timestamp,value
2025-10-13T15:43:12.117,0
2025-10-13T15:43:12.117,0
2025-10-13T15:43:12.117,0
2025-10-13T15:43:12.117,0
2025-10-13T15:43:12.117,0
2025-10-13T15:43:12.117,0
2025-10-13T15:43:12.117,0
2025-10-13T15:43:12.117,0
2025-10-13T15:43:12.117,0
2025-10-13T15:43:12.118,0
2025-10-13T15:43:12.118,0
2025-10-13T15:43:12.118,0
2025-10-13T15:43:12.118,0
2025-10-13T15:43:12.118,0
2025-10-13T15:43:12.118,0
2025-10-13T15:43:12.119,0
2025-10-13T15:43:12.125,0
2025-10-13T15:43:12.223,0
2025-10-13T15:43:12.326,0
2025-10-13T15:43:12.428,0
2025-10-13T15:43:12.527,0
2025-10-13T15:43:12.629,0
2025-10-13T15:43:12.727,0
2025-10-13T15:43:12.829,0
2025-10-13T15:43:12.928,0
2025-10-13T15:43:13.030,0
2025-10-13T15:43:13.129,0
2025-10-13T15:43:13.231,0
2025-10-13T15:43:13.333,0
2025-10-13T15:43:13.432,0
2025-10-13T15:43:13.534,0
2025-10-13T15:43:13.632,0
2025-10-13T15:43:13.735,0
2025-10-13T15:43:13.833,0
2025-10-13T15:43:13.936,0
2025-10-13T15:43:14.034,0
2025-10-13T15:43:14.136,0
2025-10-13T15:43:14.239,7
2025-10-13T15:43:14.337,5
2025-10-13T15:43:14.439,13
2025-10-13T15:43:14.542,17
2025-10-13T15:43:14.640,23
2025-10-13T15:43:14.742,24
2025-10-13T15:43:14.841,27
2025-10-13T15:43:14.943,28
2025-10-13T15:43:15.041,27
2025-10-13T15:43:15.144,30
2025-10-13T15:43:15.242,0
2025-10-13T15:43:15.345,15
2025-10-13T15:43:15.447,22
2025-10-13T15:43:15.545,25
2025-10-13T15:43:15.647,28
2025-10-13T15:43:15.746,31
2025-10-13T15:43:15.848,33
2025-10-13T15:43:15.950,35
2025-10-13T15:43:16.049,36
2025-10-13T15:43:16.151,36
2025-10-13T15:43:16.250,37
2025-10-13T15:43:16.352,38
2025-10-13T15:43:16.450,39
2025-10-13T15:43:16.553,39
2025-10-13T15:43:16.655,41
2025-10-13T15:43:16.753,40
2025-10-13T15:43:16.856,40
2025-10-13T15:43:16.954,41
2025-10-13T15:43:17.056,42
2025-10-13T15:43:17.155,42
2025-10-13T15:43:17.257,43
2025-10-13T15:43:17.360,43
2025-10-13T15:43:17.458,44
2025-10-13T15:43:17.560,44
2025-10-13T15:43:17.658,45
2025-10-13T15:43:17.761,46
2025-10-13T15:43:17.859,45
2025-10-13T15:43:17.962,46
2025-10-13T15:43:18.064,47
2025-10-13T15:43:18.162,47
2025-10-13T15:43:18.265,47
2025-10-13T15:43:18.363,46
2025-10-13T15:43:18.465,47
2025-10-13T15:43:18.564,47
2025-10-13T15:43:18.666,47
2025-10-13T15:43:18.768,47
2025-10-13T15:43:18.867,48
2025-10-13T15:43:18.969,49
2025-10-13T15:43:19.068,49
2025-10-13T15:43:19.170,48
2025-10-13T15:43:19.268,48
2025-10-13T15:43:19.371,49
2025-10-13T15:43:19.473,50
2025-10-13T15:43:19.571,50
2025-10-13T15:43:19.674,49
2025-10-13T15:43:19.772,43
2025-10-13T15:43:19.874,44
2025-10-13T15:43:19.973,49
2025-10-13T15:43:20.075,51
2025-10-13T15:43:20.177,52
2025-10-13T15:43:20.276,53
2025-10-13T15:43:20.378,53
2025-10-13T15:43:20.476,53
2025-10-13T15:43:20.579,53
2025-10-13T15:43:20.677,54
2025-10-13T15:43:20.779,55
2025-10-13T15:43:20.882,55
2025-10-13T15:43:20.980,54
2025-10-13T15:43:21.083,55
2025-10-13T15:43:21.181,54
2025-10-13T15:43:21.283,55
2025-10-13T15:43:21.382,55
2025-10-13T15:43:21.484,55
2025-10-13T15:43:21.586,55
2025-10-13T15:43:21.685,55
2025-10-13T15:43:21.787,54
2025-10-13T15:43:21.886,55
2025-10-13T15:43:21.988,55
2025-10-13T15:43:22.086,55
2025-10-13T15:43:22.188,56
2025-10-13T15:43:22.291,57
2025-10-13T15:43:22.389,57
2025-10-13T15:43:22.492,57
2025-10-13T15:43:22.590,58
